target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3
T11,1529.53,30.0,ModeB_points,4,0.09231208887500916,0.10118479121237821,0.09674844004369368,8,5,0.625,-0.08567914406323651,1.2518205007636773,0.0
T11,1529.53,30.0,ModeA_points,5,0.10148953939503402,0.11643934714749697,0.1089644432712655,8,6,0.75,-0.5985260559126392,0.828550375284072,0.0
T11,1529.53,30.0,ModeB_points,5,0.10148953939503402,0.11643934714749697,0.1089644432712655,8,6,0.75,-0.8267387908996957,0.2631200025753052,0.0
T11,1529.53,30.0,ModeA_points,6,0.11652887565547346,0.13504043365178653,0.12578465465362998,8,4,0.5,-1.501061670582056,0.5045047923157223,0.0
T11,1529.53,30.0,ModeB_points,6,0.11652887565547346,0.13504043365178653,0.12578465465362998,26,15,0.5769230769230769,-1.2814382441007823,0.5425179256479968,0.0
T11,1529.53,30.0,ModeA_points,7,0.1350774234981688,1.0,0.5675387117490844,267,204,0.7640449438202247,-0.8336172156042244,0.8575139537750215,0.0
T11,1529.53,30.0,ModeB_points,7,0.1350774234981688,1.0,0.5675387117490844,255,158,0.6196078431372549,-0.8725476499924718,1.173583371992503,0.0
T12,816.35,30.0,ModeA_points,0,0.0,0.009073354318174024,0.004536677159087012,8,0,0.0,,,0.0
T12,816.35,30.0,ModeB_points,0,0.0,0.009073354318174024,0.004536677159087012,8,0,0.0,,,0.0
T12,816.35,30.0,ModeA_points,1,0.009706518236403875,0.0670506107371015,0.03837856448675269,8,1,0.125,0.6084397296697968,0.0,0.0
T12,816.35,30.0,ModeB_points,1,0.009706518236403875,0.0670506107371015,0.03837856448675269,12,1,0.08333333333333333,2.9403700613528385,0.0,0.0
T12,816.35,30.0,ModeA_points,2,0.06747199444471903,0.09579964422153776,0.0816358193331284,16,10,0.625,-1.0635237794069838,1.3432911848652398,0.0
T12,816.35,30.0,ModeB_points,2,0.06747199444471903,0.09579964422153776,0.0816358193331284,8,6,0.75,0.9418262152019501,0.706005850959372,0.0
T12,816.35,30.0,ModeA_points,3,0.09595598973828504,0.11407207354758034,0.10501403164293269,10,5,0.5,0.43265691842586884,1.8617561118797963,0.0
T12,816.35,30.0,ModeB_points,3,0.09595598973828504,0.11407207354758034,0.10501403164293269,8,6,0.75,0.5706278551186845,0.3429164571644445,0.0
T12,816.35,30.0,ModeA_points,4,0.11436362903002245,0.13421207697912105,0.12428785300457175,8,6,0.75,-0.9648051373093813,0.8380953456455903,0.0
T12,816.35,30.0,ModeB_points,4,0.11436362903002245,0.13421207697912105,0.12428785300457175,26,11,0.4230769230769231,-0.34978859016910135,1.5690973359230478,0.0
T12,816.35,30.0,ModeA_points,5,0.13424649944152856,0.14409152666373679,0.13916901305263268,8,6,0.75,-0.7642713997343187,0.9043891365938557,0.0
T12,816.35,30.0,ModeB_points,5,0.13424649944152856,0.14409152666373679,0.13916901305263268,30,19,0.6333333333333333,-1.0358609796085054,1.006288265384057,0.0
T12,816.35,30.0,ModeA_points,6,0.14464668789571283,0.15820180894333458,0.1514242484195237,8,3,0.375,-0.406570527197224,1.928674067073989,0.0
T12,816.35,30.0,ModeB_points,6,0.14464668789571283,0.15820180894333458,0.1514242484195237,36,19,0.5277777777777778,0.3993384193794767,2.2917265494521577,0.0
T12,816.35,30.0,ModeA_points,7,0.15887723277031496,1.0,0.5794386163851575,242,166,0.6859504132231405,-0.2523969771644886,1.2827838540875542,0.0
T12,816.35,30.0,ModeB_points,7,0.15887723277031496,1.0,0.5794386163851575,186,115,0.6182795698924731,-0.12273101453604618,1.2610449122630687,0.0
